"","Cand_Name","Cand_Office_St","Cand_Office_Dist","Cand_Party_Affiliation","Year","recent_presidential_vote","percent_bachelor_or_above","gov_party","Party_Previous_Vote_Share","Incumbent","minority_percentage","Gender","Presidential_Approval_Rating","Same_Party_As_President","seat_transition","Median_Income","name_commonness","Primary.Vote.Percent","labor_force","Raised","Spent"
"803","SMITH, LAWTON CARLOS JR","GA",12,"REP",2010,NA,16.2,"REP",0.33999639,0,0.48382,"1",0.47,FALSE,0,35475,500,"27.94","69.3",250533.53,246792.02
"800","THOMAS, REGINA D","GA",12,"DEM",2010,NA,16.2,"REP",0.66000361,0,0.48382,"0",0.47,TRUE,0,35475,112,"42.13","69.3",1951721.34,1905567.59
"809","CRANE, MICHAEL ROBERT","GA",13,"REP",2010,NA,26.1,"REP",0.309550394,0,0.68619,"1",0.47,FALSE,NA,44704,1,"29.41","71.75789",147199.27,143213.65
"813","DUDEK, HANK RICHARD","GA",13,"REP",2010,NA,26.1,"REP",0.309550394,0,0.68619,"1",0.47,FALSE,NA,44704,500,"9.44","71.75789",147199.27,143213.65
"811","FLANEGAN, CHARLES EDWARD JR","GA",13,"REP",2010,NA,26.1,"REP",0.309550394,0,0.68619,"1",0.47,FALSE,NA,44704,23,"16.82","71.75789",147199.27,143213.65
"812","FRISBEE, MICHAEL A","GA",13,"DEM",2010,NA,26.1,"REP",0.690449606,0,0.68619,"1",0.47,TRUE,NA,44704,1,"7.15","71.75789",862261.76,811743.97
"814","HONEYCUTT, DEBORAH TRAVIS","GA",13,"REP",2010,NA,26.1,"REP",0.309550394,0,0.68619,"0",0.47,FALSE,NA,44704,61,"26.58","71.75789",147199.27,143213.65
"805","MORRIS, STEVEN AUGUSTUS","GA",13,"REP",2010,NA,26.1,"REP",0.309550394,0,0.68619,"1",0.47,FALSE,NA,44704,19,"","71.75789",147199.27,143213.65
"806","MURPHY, MIKE","GA",13,"DEM",2010,NA,26.1,"REP",0.690449606,0,0.68619,"1",0.47,TRUE,NA,44704,1,"16.73","71.75789",862261.76,811743.97
"808","ORR, DAVID GORDON","GA",13,"REP",2010,NA,26.1,"REP",0.309550394,0,0.68619,"1",0.47,FALSE,NA,44704,4,"12.65","71.75789",147199.27,143213.65
"804","PARCHMENT, RUPERT GORDON","GA",13,"REP",2010,NA,26.1,"REP",0.309550394,0,0.68619,"1",0.47,FALSE,NA,44704,500,"5.11","71.75789",147199.27,143213.65
"810","SCOTT, DAVID ALBERT","GA",13,"DEM",2010,NA,26.1,"REP",0.690449606,1,0.68619,"1",0.47,TRUE,NA,44704,4,"52.36","71.75789",862261.76,811743.97
"807","SLEEPER, SONJA","GA",13,"REP",2010,NA,26.1,"REP",0.309550394,0,0.68619,"0",0.47,FALSE,NA,44704,500,"","71.75789",147199.27,143213.65
"815","TAM, BRIAN","GA",NA,"UNK",2010,NA,NA,"REP",0,0,NA,"1",0.47,FALSE,NA,NA,8,"","76",NA,NA
"816","BORDALLO, MADELEINE Z. MS.","GU",0,"DEM",2010,NA,NA,"REP",0,0,NA,"0",NA,TRUE,NA,NA,500,"98.77","character(0)",NA,NA
"828","AMSTERDAM, C KAUI JOCHANAN","HI",1,"REP",2010,NA,32.5,"REP",0.190654121,0,0.81203,"0",NA,FALSE,4,66111,500,"","73.9",2698779.43,2576326.12
"822","BREWER, JIM","HI",1,"NNE",2010,NA,32.5,"REP",0,0,0.81203,"1",NA,FALSE,4,66111,5,"100.00","73.9",NA,NA
"825","BROWNE, VINNY","HI",1,"DEM",2010,NA,32.5,"REP",0.771360114,0,0.81203,"1",NA,TRUE,4,66111,500,"","73.9",2448639.24,2384717.56
"826","CASE, EDWARD ESPENETT","HI",1,"DEM",2010,NA,32.5,"REP",0.771360114,0,0.81203,"1",NA,TRUE,4,66111,40,"","73.9",2448639.24,2384717.56
"819","COLLINS, CHARLES (GOOGIE)","HI",1,"REP",2010,NA,32.5,"REP",0.190654121,0,0.81203,"1",NA,FALSE,4,66111,23,"","73.9",2698779.43,2576326.12
"820","CRUM, DOUGLAS","HI",1,"REP",2010,NA,32.5,"REP",0.190654121,0,0.81203,"1",NA,FALSE,4,66111,50,"","73.9",2698779.43,2576326.12
"830","DEL CASTILLO, RAFAEL GOODWIN","HI",1,"DEM",2010,NA,32.5,"REP",0.771360114,0,0.81203,"1",NA,TRUE,4,66111,500,"21.06","73.9",2448639.24,2384717.56
"829","DJOU, CHARLES K","HI",1,"REP",2010,NA,32.5,"REP",0.190654121,1,0.81203,"1",NA,FALSE,4,66111,23,"97.41","73.9",2698779.43,2576326.12
"821","GIUFFRE, JOHN (RAGHU)","HI",1,"REP",2010,NA,32.5,"REP",0.190654121,0,0.81203,"1",NA,FALSE,4,66111,6,"0.80","73.9",2698779.43,2576326.12
"817","HANABUSA, COLLEEN WAKAKO","HI",1,"DEM",2010,NA,32.5,"REP",0.771360114,0,0.81203,"0",NA,TRUE,4,66111,129,"78.94","73.9",2448639.24,2384717.56
"818","LEE, PHILMUND (PHIL)","HI",1,"DEM",2010,NA,32.5,"REP",0.771360114,0,0.81203,"1",NA,TRUE,4,66111,500,"","73.9",2448639.24,2384717.56
"823","MOSELEY, KARL F.","HI",1,"NNE",2010,NA,32.5,"REP",0,0,0.81203,"1",NA,FALSE,4,66111,500,"","73.9",NA,NA
"824","STRODE, KALAELOA","HI",1,"NNE",2010,NA,32.5,"REP",0,0,0.81203,"1",NA,FALSE,4,66111,500,"","73.9",NA,NA
"827","TATAII, STEVE","HI",1,"NNE",2010,NA,32.5,"REP",0,0,0.81203,"1",NA,FALSE,4,66111,159,"","73.9",NA,NA
"833","BROCK, PAT","HI",2,"LIB",2010,NA,26.3,"REP",0.016974586,0,0.70041,"0",NA,FALSE,NA,60437,37,"100.00","75.7",NA,NA
"832","GIMBERNAT, ANTONIO","HI",2,"REP",2010,NA,26.3,"REP",0.203864827,0,0.70041,"1",NA,FALSE,NA,60437,83,"6.84","75.7",20919,21249
"836","HIRONO, MAZIE MRS.","HI",2,"DEM",2010,NA,26.3,"REP",0.760611985,1,0.70041,"0",NA,TRUE,NA,60437,500,"100.00","75.7",992526.31,1102377.06
"831","SONN, ANDREW VON","HI",2,"IND",2010,NA,26.3,"REP",0,0,0.70041,"1",NA,FALSE,NA,60437,28,"","75.7",NA,NA
"835","WHARTON, RAMSAY PUANANI","HI",2,"REP",2010,NA,26.3,"REP",0.203864827,0,0.70041,"0",NA,FALSE,NA,60437,500,"45.96","75.7",20919,21249
"834","WILLOUGHBY, JOHN WILLIAM","HI",2,"REP",2010,NA,26.3,"REP",0.203864827,0,0.70041,"1",NA,FALSE,NA,60437,6,"47.20","75.7",20919,21249
"843","BRALEY, BRUCE L","IA",1,"DEM",2010,0.33069216,23.5,"DEM",0.646066406,1,0.09358,"1",0.48,TRUE,1,46704,132,"99.43","72.2",2098471.04,2357363.87
"841","BUDDE, JAMES R","IA",1,"REP",2010,0.33069216,23.5,"DEM",0.353933594,0,0.09358,"1",0.48,FALSE,1,46704,5,"12.58","72.2",519479.69,515562.05
"840","FAULKER , JASON A.","IA",1,"OTH",2010,0.33069216,23.5,"DEM",0,0,0.09358,"1",0.48,FALSE,1,46704,500,"","72.2",NA,NA
"838","JOHNSON, WILL","IA",1,"REP",2010,0.33069216,23.5,"DEM",0.353933594,0,0.09358,"1",0.48,FALSE,1,46704,500,"22.80","72.2",519479.69,515562.05
"839","LA COSTE, MIKE","IA",1,"REP",2010,0.33069216,23.5,"DEM",0.353933594,0,0.09358,"1",0.48,FALSE,1,46704,500,"","72.2",519479.69,515562.05
"842","LACOSTE, MIKE STEVEN","IA",1,"REP",2010,0.33069216,23.5,"DEM",0.353933594,0,0.09358,"1",0.48,FALSE,1,46704,1,"11.56","72.2",519479.69,515562.05
"844","LANGE, BENJAMIN MICHAEL","IA",1,"REP",2010,0.33069216,23.5,"DEM",0.353933594,0,0.09358,"1",0.48,FALSE,1,46704,44,"52.78","72.2",519479.69,515562.05
"837","PETSCHE, ROB J.","IA",1,"LIB",2010,0.33069216,23.5,"DEM",0,0,0.09358,"1",0.48,FALSE,1,46704,7,"","72.2",NA,NA
"850","GETTEMY, ROBERT EDWARD","IA",2,"REP",2010,0.447428459,27.9,"DEM",0.388040392,0,0.08662,"1",0.48,FALSE,4,48387,7,"12.78","73.2",1118886.41,1114318.13
"845","LOEBSACK, DAVID WAYNE","IA",2,"DEM",2010,0.447428459,27.9,"DEM",0.572426388,1,0.08662,"1",0.48,TRUE,4,48387,4,"99.12","73.2",1122050.65,1225836.79
"849","MILLER-MEEKS, MARIANNETTE JANE","IA",2,"REP",2010,0.447428459,27.9,"DEM",0.388040392,0,0.08662,"0",0.48,FALSE,4,48387,500,"50.69","73.2",1118886.41,1114318.13
"846","RATHJE, STEVE","IA",2,"REP",2010,0.447428459,27.9,"DEM",0.388040392,0,0.08662,"1",0.48,FALSE,4,48387,159,"21.95","73.2",1118886.41,1114318.13
"851","REED, CHRISTOPHER","IA",2,"REP",2010,0.447428459,27.9,"DEM",0.388040392,0,0.08662,"1",0.48,FALSE,4,48387,2,"14.44","73.2",1118886.41,1114318.13
"848","SICARD, GARY JOSEPH","IA",2,"LIB",2010,0.447428459,27.9,"DEM",0,0,0.08662,"1",0.48,FALSE,4,48387,47,"","73.2",NA,NA
"847","TACK, JONATHAN JAY","IA",2,"OTH",2010,0.447428459,27.9,"DEM",0,0,0.08662,"1",0.48,FALSE,4,48387,32,"","73.2",NA,NA
"855","BATCHER, SCOTT GERALD","IA",3,"REP",2010,0.303093172,27.9,"DEM",0.421299647,0,0.11142,"1",0.48,FALSE,0,51542,17,"1.00","73.1",682761.24,681870.32
"858","BERTROCHE, J PATRICK","IA",3,"REP",2010,0.303093172,27.9,"DEM",0.421299647,0,0.11142,"1",0.48,FALSE,0,51542,500,"1.49","73.1",682761.24,681870.32
"859","BOSWELL, LEONARD L.","IA",3,"DEM",2010,0.303093172,27.9,"DEM",0.564036998,1,0.11142,"1",0.48,TRUE,0,51542,166,"97.49","73.1",1519582.45,1556855.25
"857","FUNK, DAVID EDWARD","IA",3,"REP",2010,0.303093172,27.9,"DEM",0.421299647,0,0.11142,"1",0.48,FALSE,0,51542,4,"21.61","73.1",682761.24,681870.32
"856","GIBBONS, JIM","IA",3,"REP",2010,0.303093172,27.9,"DEM",0.421299647,0,0.11142,"1",0.48,FALSE,0,51542,5,"28.17","73.1",682761.24,681870.32
"853","REES, MARK ROBERT","IA",3,"REP",2010,0.303093172,27.9,"DEM",0.421299647,0,0.11142,"1",0.48,FALSE,0,51542,18,"4.29","73.1",682761.24,681870.32
"852","WELCH, JASON LEE","IA",3,"REP",2010,0.303093172,27.9,"DEM",0.421299647,0,0.11142,"1",0.48,FALSE,0,51542,3,"1.24","73.1",682761.24,681870.32
"854","WILLIAMSON, REBECCA","IA",3,"OTH",2010,0.303093172,27.9,"DEM",0,0,0.11142,"0",0.48,FALSE,0,51542,13,"","73.1",NA,NA
"860","ZAUN, BRAD","IA",3,"REP",2010,0.303093172,27.9,"DEM",0.421299647,0,0.11142,"1",0.48,FALSE,0,51542,123,"42.12","73.1",682761.24,681870.32
"862","LATHAM, THOMAS P.","IA",4,"REP",2010,0.346059716,24.2,"DEM",0.605668117,1,0.05497,"1",0.48,FALSE,1,47317,20,"99.38","72.9",1329210.77,806642.44
"863","LENSING , DAN","IA",4,"OTH",2010,0.346059716,24.2,"DEM",0,0,0.05497,"1",0.48,FALSE,1,47317,500,"","72.9",NA,NA
"861","MASKE, BILLY DALE","IA",4,"DEM",2010,0.346059716,24.2,"DEM",0.394331883,0,0.05497,"1",0.48,TRUE,1,47317,84,"99.54","72.9",140069.24,139977.76
"866","CAMPBELL, MATTHEW","IA",5,"DEM",2010,0.387038292,18.6,"DEM",0.373825707,0,0.07494,"1",0.48,TRUE,NA,NA,10,"75.69","75.6",249781.81,261265.28
"864","DENKLAU, MICHAEL ALLEN","IA",5,"DEM",2010,0.387038292,18.6,"DEM",0.373825707,0,0.07494,"1",0.48,TRUE,NA,NA,1,"24.04","75.6",249781.81,261265.28
"867","KING, STEVE MR.","IA",5,"REP",2010,0.387038292,18.6,"DEM",0.598377853,1,0.07494,"1",0.48,FALSE,NA,NA,159,"99.22","75.6",1015038.57,1013945.28
"865","MONROE, MARTIN JAMES","IA",5,"OTH",2010,0.387038292,18.6,"DEM",0,0,0.07494,"1",0.48,FALSE,NA,NA,115,"","75.6",NA,NA
"875","BROWN, HARLEY DELANO","ID",1,"REP",2010,0.394718883,23.5,"REP",0.493942489,0,0.07053,"1",0.34,FALSE,1,44949,500,"3.90","75.8",726288.24,686292.68
"869","CHADWICK, MICHAEL L","ID",1,"REP",2010,0.394718883,23.5,"REP",0.493942489,0,0.07053,"1",0.34,FALSE,1,44949,1,"6.59","75.8",726288.24,686292.68
"876","LABRADOR, RAUL RAFAEL","ID",1,"REP",2010,0.394718883,23.5,"REP",0.493942489,0,0.07053,"1",0.34,FALSE,1,44949,500,"47.62","75.8",726288.24,686292.68
"877","MINNICK, WALTER CLIFFORD","ID",1,"DEM",2010,0.394718883,23.5,"REP",0.506057511,1,0.07053,"1",0.34,TRUE,1,44949,105,"100.00","75.8",2649047.67,2473287.3
"874","OLSON, DAVID EDWIN","ID",1,"IND",2010,0.394718883,23.5,"REP",0,0,0.07053,"1",0.34,FALSE,1,44949,4,"","75.8",NA,NA
"870","ROBERTS, KEN A","ID",1,"REP",2010,0.394718883,23.5,"REP",0.493942489,0,0.07053,"1",0.34,FALSE,1,44949,31,"","75.8",726288.24,686292.68
"868","SALI, WILLIAM T.","ID",1,"REP",2010,0.394718883,23.5,"REP",0.493942489,0,0.07053,"1",0.34,FALSE,1,44949,9,"","75.8",726288.24,686292.68
"871","SALZBERG, ALLAN M.","ID",1,"REP",2010,0.394718883,23.5,"REP",0.493942489,0,0.07053,"1",0.34,FALSE,1,44949,500,"3.04","75.8",726288.24,686292.68
"872","WARD, VAUGHN L","ID",1,"REP",2010,0.394718883,23.5,"REP",0.493942489,0,0.07053,"1",0.34,FALSE,1,44949,500,"38.85","75.8",726288.24,686292.68
"873","WASHBURN, MICHAEL JAMES","ID",1,"LIB",2010,0.394718883,23.5,"REP",0,0,0.07053,"1",0.34,FALSE,1,44949,1,"","75.8",NA,NA
"880","BURTON, KATHERINE","ID",2,"REP",2010,0.525902966,25.2,"REP",0.708923164,0,0.08613,"0",0.34,FALSE,NA,42042,55,"8.02","77",792074.26,854315.9
"879","CRAWFORD, MIKE","ID",2,"DEM",2010,0.525902966,25.2,"REP",0.288968433,0,0.08613,"1",0.34,TRUE,NA,42042,1,"100.00","77",0,0
"881","HEILESON, CHICK","ID",2,"REP",2010,0.525902966,25.2,"REP",0.708923164,0,0.08613,"1",0.34,FALSE,NA,42042,500,"24.07","77",792074.26,854315.9
"883","MATHEWS, RUSSELL J","ID",2,"REP",2010,0.525902966,25.2,"REP",0.708923164,0,0.08613,"1",0.34,FALSE,NA,42042,81,"9.62","77",792074.26,854315.9
"878","SCHAD, BRIAN","ID",2,"IND",2010,0.525902966,25.2,"REP",0,0,0.08613,"1",0.34,FALSE,NA,42042,8,"","77",NA,NA
"882","SIMPSON, MICHAEL K","ID",2,"REP",2010,0.525902966,25.2,"REP",0.708923164,1,0.08613,"1",0.34,FALSE,NA,42042,1,"58.29","77",792074.26,854315.9
"884","JOHNSON, KENNETH LAMAR","IL",0,"DEM",2010,NA,NA,"DEM",0,0,NA,"1",0.54,TRUE,4,NA,31,"100.00","77.3",532446.77,555187.54
"887","ADAMS, JEFF","IL",1,"GRE",2010,NA,22,"DEM",0,0,0.68737,"1",0.54,FALSE,1,38299,192,"100.00","76.90667",NA,NA
"886","BAILEY, HAROLD L.","IL",1,"DEM",2010,NA,22,"DEM",0.858653559,0,0.68737,"1",0.54,TRUE,1,38299,152,"4.92","76.90667",532446.77,555187.54
"888","DUBUCLET, ALEX","IL",1,"DEM",2010,NA,22,"DEM",0.858653559,0,0.68737,"1",0.54,TRUE,1,38299,176,"","76.90667",532446.77,555187.54
"889","GUILLEMETTE, JOANNE","IL",1,"DEM",2010,NA,22,"DEM",0.858653559,0,0.68737,"0",0.54,TRUE,1,38299,500,"9.34","76.90667",532446.77,555187.54
"891","RUSH, BOBBY L","IL",1,"DEM",2010,NA,22,"DEM",0.858653559,1,0.68737,"1",0.54,TRUE,1,38299,93,"79.70","76.90667",532446.77,555187.54
"890","SMITH, FREDERICK","IL",1,"DEM",2010,NA,22,"DEM",0.858653559,0,0.68737,"1",0.54,TRUE,1,38299,135,"6.05","76.90667",532446.77,555187.54
"892","STEWART, JON","IL",1,"DEM",2010,NA,22,"DEM",0.858653559,0,0.68737,"1",0.54,TRUE,1,38299,97,"","76.90667",532446.77,555187.54
"885","WARDINGLEY, RAYMOND G","IL",1,"REP",2010,NA,22,"DEM",0,0,0.68737,"1",0.54,FALSE,1,38299,61,"100.00","76.90667",0,0
"896","HAYES, ISAAC C","IL",2,"REP",2010,NA,20.8,"DEM",0.105853064,0,0.74031,"1",0.54,FALSE,0,43515,500,"100.00","72.4",74663.94,62281.56
"895","JACKSON, JESSE L JR","IL",2,"DEM",2010,NA,20.8,"DEM",0.894136251,1,0.74031,"1",0.54,TRUE,0,43515,66,"100.00","72.4",795723.34,1032506.38
"894","MAYDEN, MICHAEL E.","IL",2,"GRE",2010,NA,20.8,"DEM",0,0,0.74031,"1",0.54,FALSE,0,43515,1,"40.19","72.4",NA,NA
"893","WILLIAMS, ANTHONY W.","IL",2,"GRE",2010,NA,20.8,"DEM",0,0,0.74031,"1",0.54,FALSE,0,43515,22,"59.81","72.4",NA,NA
"897","BENDAS, MICHAEL A","IL",3,"REP",2010,NA,23.7,"DEM",0.213719196,0,0.29608,"1",0.54,FALSE,4,55322,1,"100.00","71.1",28807,39962
"900","LIPINSKI, DANIEL WILLIAM","IL",3,"DEM",2010,NA,23.7,"DEM",0.73275335,1,0.29608,"1",0.54,TRUE,4,55322,12,"77.89","71.1",752198.75,455328.71
"899","MUJICA, JORGE","IL",3,"DEM",2010,NA,23.7,"DEM",0.73275335,0,0.29608,"1",0.54,TRUE,4,55322,174,"22.11","71.1",752198.75,455328.71
"898","SCHMIDT, LAUREL LAMBERT","IL",3,"GRE",2010,NA,23.7,"DEM",0.053527454,0,0.29608,"1",0.54,FALSE,4,55322,500,"100.00","71.1",NA,NA
"901","BURNS, ROBERT J.","IL",4,"GRE",2010,NA,21.8,"DEM",0.079172815,0,0.40629,"1",0.54,FALSE,0,42646,7,"100.00","70.96316",NA,NA
"904","GUTIERREZ, LUIS V","IL",4,"DEM",2010,NA,21.8,"DEM",0.806047018,0,0.40629,"1",0.54,TRUE,0,42646,117,"100.00","70.96316",512939.35,378841.58
"902","ISRAEL, VASQUEZ","IL",4,"REP",2010,NA,21.8,"DEM",0.114780167,0,0.40629,"1",0.54,FALSE,0,42646,500,"","70.96316",0,0
"903","PIEKARCZYK, STEVE","IL",4,"REP",2010,NA,21.8,"DEM",0.114780167,0,0.40629,"1",0.54,FALSE,0,42646,159,"","70.96316",0,0
"925","ANNUNZIO, FRANK","IL",5,"DEM",2010,NA,39.9,"DEM",0.739427958,0,0.26696,"1",0.54,TRUE,4,57026,65,"","70.5619",1301374.34,1087120.55
"930","AUGUSTSON, ALAN","IL",5,"GRE",2010,NA,39.9,"DEM",0.040204944,0,0.26696,"1",0.54,FALSE,4,57026,110,"","70.5619",NA,NA
"918","BEDELL, GREGORY A","IL",5,"REP",2010,NA,39.9,"DEM",0.220367098,0,0.26696,"1",0.54,FALSE,4,57026,29,"","70.5619",64276.15,64275.75
"912","BRYAR, PAUL J","IL",5,"DEM",2010,NA,39.9,"DEM",0.739427958,0,0.26696,"1",0.54,TRUE,4,57026,27,"","70.5619",1301374.34,1087120.55
"910","CAPPARELLI, CARY","IL",5,"DEM",2010,NA,39.9,"DEM",0.739427958,0,0.26696,"1",0.54,TRUE,4,57026,500,"","70.5619",1301374.34,1087120.55
"922","DAGHER, PETER ALEXANDER","IL",5,"DEM",2010,NA,39.9,"DEM",0.739427958,0,0.26696,"1",0.54,TRUE,4,57026,55,"","70.5619",1301374.34,1087120.55
"920","DONATELLI, JAN H","IL",5,"DEM",2010,NA,39.9,"DEM",0.739427958,0,0.26696,"0",0.54,TRUE,4,57026,500,"","70.5619",1301374.34,1087120.55
"905","FEIGENHOLTZ, SARA","IL",5,"DEM",2010,NA,39.9,"DEM",0.739427958,0,0.26696,"0",0.54,TRUE,4,57026,50,"","70.5619",1301374.34,1087120.55
"908","FORYS, VICTOR ALEXANDER","IL",5,"DEM",2010,NA,39.9,"DEM",0.739427958,0,0.26696,"1",0.54,TRUE,4,57026,101,"","70.5619",1301374.34,1087120.55
"929","FREDRICKSON, MARK A.","IL",5,"GRE",2010,NA,39.9,"DEM",0.040204944,0,0.26696,"1",0.54,FALSE,4,57026,18,"","70.5619",NA,NA
"913","FRITCHEY, JOHN A","IL",5,"DEM",2010,NA,39.9,"DEM",0.739427958,0,0.26696,"1",0.54,TRUE,4,57026,6,"","70.5619",1301374.34,1087120.55
"916","GEOGHEGAN, THOMAS HOWARD","IL",5,"DEM",2010,NA,39.9,"DEM",0.739427958,0,0.26696,"1",0.54,TRUE,4,57026,20,"","70.5619",1301374.34,1087120.55
"907","GILHOOLY, TERRENCE A.","IL",5,"GRE",2010,NA,39.9,"DEM",0.040204944,0,0.26696,"1",0.54,FALSE,4,57026,195,"21.05","70.5619",NA,NA
"933","GORDILS, DEB LETICIA","IL",5,"GRE",2010,NA,39.9,"DEM",0.040204944,0,0.26696,"0",0.54,FALSE,4,57026,500,"","70.5619",NA,NA
"917","HANSON, TOM","IL",5,"REP",2010,NA,39.9,"DEM",0.220367098,0,0.26696,"1",0.54,FALSE,4,57026,20,"","70.5619",64276.15,64275.75
"919","KAY, DANIEL S (KARKUSIEWICZ)","IL",5,"REP",2010,NA,39.9,"DEM",0.220367098,0,0.26696,"1",0.54,FALSE,4,57026,12,"","70.5619",64276.15,64275.75
"926","KHAN, MOHAMMADALI D","IL",5,"DEM",2010,NA,39.9,"DEM",0.739427958,0,0.26696,"1",0.54,TRUE,4,57026,500,"","70.5619",1301374.34,1087120.55
"931","LAD, ASHVIN PRAKASH","IL",5,"REP",2010,NA,39.9,"DEM",0.220367098,0,0.26696,"1",0.54,FALSE,4,57026,500,"27.46","70.5619",64276.15,64275.75
"924","MELL, DEBORAH","IL",5,"DEM",2010,NA,39.9,"DEM",0.739427958,0,0.26696,"0",0.54,TRUE,4,57026,61,"","70.5619",1301374.34,1087120.55
"914","MONTEAGUDO, CARLOS A","IL",5,"DEM",2010,NA,39.9,"DEM",0.739427958,0,0.26696,"1",0.54,TRUE,4,57026,76,"","70.5619",1301374.34,1087120.55
"915","O'CONNOR, PATRICK J.","IL",5,"DEM",2010,NA,39.9,"DEM",0.739427958,0,0.26696,"1",0.54,TRUE,4,57026,37,"","70.5619",1301374.34,1087120.55
"909","OBERMAN, JUSTIN PEREIRA","IL",5,"DEM",2010,NA,39.9,"DEM",0.739427958,0,0.26696,"1",0.54,TRUE,4,57026,38,"","70.5619",1301374.34,1087120.55
"932","PULIDO, ROSANNA","IL",5,"REP",2010,NA,39.9,"DEM",0.220367098,0,0.26696,"0",0.54,FALSE,4,57026,500,"32.90","70.5619",64276.15,64275.75
"934","QUIGLEY, MIKE","IL",5,"DEM",2010,NA,39.9,"DEM",0.739427958,1,0.26696,"1",0.54,TRUE,4,57026,1,"100.00","70.5619",1301374.34,1087120.55
"935","RATOWITZ, DAVID","IL",5,"REP",2010,NA,39.9,"DEM",0.220367098,0,0.26696,"1",0.54,FALSE,4,57026,4,"39.64","70.5619",64276.15,64275.75
"921","REICHEL, MATTHEW","IL",5,"GRE",2010,NA,39.9,"DEM",0.040204944,0,0.26696,"1",0.54,FALSE,4,57026,10,"46.17","70.5619",NA,NA
"927","THOMPSON, ROGER","IL",5,"DEM",2010,NA,39.9,"DEM",0.739427958,0,0.26696,"1",0.54,TRUE,4,57026,92,"","70.5619",1301374.34,1087120.55
"928","VARTANIAN, JOEY","IL",5,"DEM",2010,NA,39.9,"DEM",0.739427958,0,0.26696,"1",0.54,TRUE,4,57026,500,"","70.5619",1301374.34,1087120.55
"923","VASQUEZ, ISRAEL C","IL",5,"DEM",2010,NA,39.9,"DEM",0.739427958,0,0.26696,"1",0.54,TRUE,4,57026,500,"","70.5619",1301374.34,1087120.55
"911","WHEELAN, CHARLES J","IL",5,"DEM",2010,NA,39.9,"DEM",0.739427958,0,0.26696,"1",0.54,TRUE,4,57026,23,"","70.5619",1301374.34,1087120.55
"906","WILLIAMS, ANDREW","IL",5,"GRE",2010,NA,39.9,"DEM",0.040204944,0,0.26696,"1",0.54,FALSE,4,57026,28,"59.81","70.5619",NA,NA
"937","LOWE, BENJAMIN S","IL",6,"DEM",2010,NA,37.8,"DEM",0.424295384,0,0.22588,"1",0.54,TRUE,4,66033,44,"100.00","70.3",66631.66,63300.48
"936","ROSKAM, PETER","IL",6,"REP",2010,NA,37.8,"DEM",0.575704616,1,0.22588,"1",0.54,FALSE,4,66033,55,"100.00","70.3",2381857.99,1251223.32
"944","ANDERSON, DAVID JOHN","IL",7,"LIB",2010,NA,40.1,"DEM",0,0,0.65602,"1",0.54,FALSE,0,48698,4,"","69.3",NA,NA
"943","ASCOT, JAMES","IL",7,"DEM",2010,NA,40.1,"DEM",0.850175387,0,0.65602,"1",0.54,TRUE,0,48698,5,"6.61","69.3",593861.37,864981.7
"940","CLEMONS, CLARENCE D.","IL",7,"DEM",2010,NA,40.1,"DEM",0.850175387,0,0.65602,"1",0.54,TRUE,0,48698,500,"","69.3",593861.37,864981.7
"946","DAVIS, DANNY K. MR.","IL",7,"DEM",2010,NA,40.1,"DEM",0.850175387,1,0.65602,"1",0.54,TRUE,0,48698,95,"66.77","69.3",593861.37,864981.7
"939","DIXON, SHARON DENISE","IL",7,"DEM",2010,NA,40.1,"DEM",0.850175387,0,0.65602,"0",0.54,TRUE,0,48698,63,"13.74","69.3",593861.37,864981.7
"945","HATCH, MARSHALL E SR","IL",7,"DEM",2010,NA,40.1,"DEM",0.850175387,0,0.65602,"1",0.54,TRUE,0,48698,500,"","69.3",593861.37,864981.7
"938","ROBBINS, KIP","IL",7,"GRE",2010,NA,40.1,"DEM",0,0,0.65602,"1",0.54,FALSE,0,48698,500,"100.00","69.3",NA,NA
"941","WEIMAN, MARK M","IL",7,"REP",2010,NA,40.1,"DEM",0.149824613,0,0.65602,"1",0.54,FALSE,0,48698,18,"100.00","69.3",0,0
"942","WILLIAMS-BURNETT, DARLENA","IL",7,"DEM",2010,NA,40.1,"DEM",0.850175387,0,0.65602,"0",0.54,TRUE,0,48698,500,"12.88","69.3",593861.37,864981.7
"955","BEAN, MELISSA LUBURICH","IL",8,"DEM",2010,0.67276478,36.4,"DEM",0.607204128,1,0.20731,"0",0.54,TRUE,0,67740,3,"99.90","70.1",2292879.17,2451347.76
"956","BEVERIDGE, DIRK","IL",8,"REP",2010,0.67276478,36.4,"DEM",0.392795872,0,0.20731,"1",0.54,FALSE,0,67740,500,"24.75","70.1",624693.82,602802.84
"951","DAWSON, JOHN","IL",8,"REP",2010,0.67276478,36.4,"DEM",0.392795872,0,0.20731,"1",0.54,FALSE,0,67740,6,"8.29","70.1",624693.82,602802.84
"949","FARNICK, JONATHAN","IL",8,"DEM",2010,0.67276478,36.4,"DEM",0.607204128,0,0.20731,"1",0.54,TRUE,0,67740,32,"0.10","70.1",2292879.17,2451347.76
"953","FRASER, WILLIAM E","IL",8,"IND",2010,0.67276478,36.4,"DEM",0,0,0.20731,"1",0.54,FALSE,0,67740,9,"","70.1",NA,NA
