filler,filler,filler,filler,state,district,partyLEFT,filler,filler,filler,filler,Party_Previous_Vote_ShareLEFT,IncumbentLEFT,filler,filler,filler,filler,filler,filler,filler,filler,filler,RaisedLEFT,SpentLEFT,filler,filler,filler,candidateRIGHT,filler,filler,partyRIGHT,filler,filler,filler,filler,Party_Previous_Vote_ShareRIGHT,IncumbentRIGHT,filler,filler,filler,filler,filler,filler,filler,filler,filler,RaisedRIGHT,SpentRIGHT,PollingLEFT,PollingRIGHT,Wave,won
1987,12663,12664,"CLYBURN, JAMES E.",SC,6,DEM,2018,0.540022161,19.2,REP,0.701576436,1,0.60978,1,0.54,FALSE,4,35615,5,100,73.8,1740151.37,1622890.94,0,12665,12665,"PUGH, BRYAN",SC,6,GRE,2018,0.540022161,19.2,REP,0.009849789,0,0.60978,1,0.54,FALSE,4,35615,46,,73.8,,,0.701576436,0.009849789,7.3,0
1988,12672,12673,"RICE, TOM",SC,7,REP,2018,0.406612646,20.4,REP,0.60748069,1,0.33372,1,0.54,TRUE,,42159,20,83.6,74.34737,1436487,869327.13,0,12674,12674,"WILLIAMS, ROBERT",SC,7,DEM,2018,0.406612646,20.4,REP,0.39251931,0,0.33372,1,0.54,FALSE,,42159,7,41.3,74.34737,23798.1,21277.15,0.60748069,0.39251931,7.3,0
1989,12676,12682,"BJORKMAN, TIMOTHY W MR.",SD,0,DEM,2018,,27.5,REP,0,0,0.15303,1,0.51,FALSE,0,56521,21,100,73.01333,673534.4,438418.43,0,12678,12681,"JOHNSON, DUSTY",SD,0,REP,2018,,27.5,REP,0,0,0.15303,1,0.51,TRUE,0,56521,500,46.8,73.01333,1349646.57,952646.73,0.418166667,0.581833333,7.3,0
1990,12687,12686,"OLSEN, MARTIN",TN,1,DEM,2018,0.204045647,18.9,REP,0.153633502,0,0.06159,1,0.58,FALSE,0,42300,115,100,82.2,125038.22,112482.35,0,12688,12687,"ROE, DAVID PHILLIP DR.",TN,1,REP,2018,0.204045647,18.9,REP,0.784116068,1,0.06159,1,0.58,TRUE,0,42300,4,73.7,82.2,325469,355869.32,0.153633502,0.784116068,7.3,0
1991,12690,12697,"BURCHETT, TIM",TN,2,REP,2018,0.306322779,29.5,REP,0.756407516,0,0.1096,1,0.58,TRUE,0,52025,21,48.2,82.31579,863325.32,694046.73,0,12697,12694,"HOYOS, RENEE",TN,2,DEM,2018,0.306322779,29.5,REP,0.243592484,0,0.1096,0,0.58,FALSE,0,52025,88,72.4,82.31579,281977.17,208848.35,0.756407516,0.243592484,7.3,0
1992,12708,12710,"FLEISCHMANN, CHARLES J",TN,3,REP,2018,0.305651156,22.2,REP,0.663924772,1,0.15378,1,0.58,TRUE,0,47681,23,79.4,81.95238,1159310.69,370472.5,0,12710,12712,"MITCHELL, DANIELLE DR.",TN,3,DEM,2018,0.305651156,22.2,REP,0.288478399,0,0.15378,0,0.58,FALSE,0,47681,46,100,81.95238,253456.41,165161.87,0.663924772,0.288478399,7.3,0
1993,12713,12719,"DESJARLAIS, SCOTT HON.",TN,4,REP,2018,0.281282687,21.4,REP,0.65037783,1,0.15301,1,0.58,TRUE,0,56304,17,70,81.7,478925.84,185784.76,0,12716,12716,"PHILLIPS, MARIAH NICOLE",TN,4,DEM,2018,0.281282687,21.4,REP,0.34962217,0,0.15301,0,0.58,FALSE,0,56304,500,47.5,81.7,479950.5,309794.64,0.65037783,0.34962217,7.3,0
1994,12722,12724,"BALL, JODY",TN,5,REP,2018,0.59076175,35.8,REP,0.374502196,0,0.31915,0,0.58,TRUE,0,57116,173,55.8,81.7,0,0,0,12723,12726,"COOPER, JAMES H.S.",TN,5,DEM,2018,0.59076175,35.8,REP,0.625497804,1,0.31915,1,0.58,FALSE,0,57116,5,100,81.7,413332.43,649549.4,0.374502196,0.625497804,7.3,0
1995,12726,12729,"BARLOW, DAWN",TN,6,DEM,2018,0.246739228,20.9,REP,0.217930539,0,0.08941,0,0.58,FALSE,0,53708,26,54.5,81.4,15428.96,12667.82,0,12734,12732,"ROSE, JOHN W.",TN,6,REP,2018,0.246739228,20.9,REP,0.71085325,0,0.08941,1,0.58,TRUE,0,53708,6,41.3,81.4,2842465,2671953.83,0.217930539,0.71085325,7.3,0
1996,12738,12740,"GREEN, MARK DR.",TN,7,REP,2018,0.294729608,27.6,REP,0.721730933,0,0.15763,1,0.58,TRUE,0,57852,18,100,81.6,1743876.7,1024335.92,0,12739,12739,"KANEW, JUSTIN",TN,7,DEM,2018,0.294729608,27.6,REP,0.235448959,0,0.15763,1,0.58,FALSE,0,57852,38,62,81.6,412364.33,308183.54,0.721730933,0.235448959,7.3,0
1997,12748,12749,"KUSTOFF, DAVID",TN,8,REP,2018,0.519130138,28.6,REP,0.687805034,1,0.25713,1,0.58,TRUE,0,56477,4,56,81.8,1675829.79,1484845.12,0,12750,12746,"STOTTS-PEARSON, ERIKA",TN,8,DEM,2018,0.519130138,28.6,REP,0.250522916,0,0.25713,0,0.58,FALSE,0,56477,126,,81.8,4637.15,3319.56,0.687805034,0.250522916,7.3,0
1998,12751,12757,"AWGOWHAT, LEO",TN,9,IND,2018,0.642388177,23.2,REP,0.02395018,0,0.73609,1,0.58,FALSE,,40491,500,,82.4,,,0,12753,12755,"COHEN, STEPHEN IRA",TN,9,DEM,2018,0.642388177,23.2,REP,0.787879771,1,0.73609,1,0.58,FALSE,,40491,33,91,82.4,448211.27,261877,0.02395018,0.787879771,7.3,0
1999,12760,12759,"GOHMERT, LOUIS B. MR. JR.",TX,1,REP,2018,0.250017968,20.1,REP,0.739440605,1,0.22966,1,0.51,TRUE,4,49086,136,88.3,81.3,753885.87,685599.52,0,12761,12763,"MCKELLAR, SHIRLEY JONETTA  DR",TX,1,DEM,2018,0.250017968,20.1,REP,0.241140349,0,0.22966,1,0.51,FALSE,4,49086,500,61,81.3,26539.13,26803.38,0.739440605,0.241140349,7.3,0
2000,12765,12771,"CRENSHAW, DANIEL",TX,2,UNK,2018,0.564583701,40.3,REP,0,0,0.32316,1,0.51,FALSE,0,77519,12,27.4,80.1,,,0,12774,12777,"LITTON, TODD CATLETT",TX,2,DEM,2018,0.564583701,40.3,REP,0.360130411,0,0.32316,1,0.51,FALSE,0,77519,41,52.8,80.1,1297599.77,773130.54,0.545,0.455,7.3,0
2001,12786,12793,"BURCH, LORIE LOUISE",TX,3,DEM,2018,0.411616975,52.3,REP,0.345175539,0,0.31485,0,0.51,FALSE,0,95235,500,49.6,80.02632,269361.09,229057.83,0,12793,12788,"TAYLOR, NICHOLAS V.",TX,3,REP,2018,0.411616975,52.3,REP,0.612618359,0,0.31485,1,0.51,TRUE,0,95235,51,84.7,80.02632,1856974.08,1182084.15,0.345175539,0.612618359,7.3,0
2002,12799,12800,"KRANTZ, CATHERINE",TX,4,DEM,2018,0.330784686,20.3,REP,0,0,0.18737,0,0.51,FALSE,4,56062,73,68.6,79.55714,30137.23,23448.97,0,12800,12801,"RATCLIFFE, JOHN L",TX,4,REP,2018,0.330784686,20.3,REP,0.879918578,1,0.18737,1,0.51,TRUE,4,56062,6,85.5,79.55714,635749,445962.17,0,0.879918578,7.3,0
2003,12828,12814,"SANCHEZ, JANA LYNNE MS",TX,6,DEM,2018,0.433795782,29.5,REP,0.390296634,0,0.34972,0,0.51,FALSE,4,66965,500,36.9,79,577842.08,440807.45,0,12833,12822,"WRIGHT, RON",TX,6,REP,2018,0.433795782,29.5,REP,0.583422195,0,0.34972,1,0.51,TRUE,4,66965,43,45.1,79,527037.56,387665.32,0.455,0.545,7.3,0
2004,12836,12839,"CULBERSON, JOHN",TX,7,REP,2018,0.564583701,49,REP,0.561916259,1,0.35245,1,0.51,TRUE,4,73130,6,76.1,79.7,2804503.79,1831947.56,0,12837,12841,"FLETCHER, ELIZABETH",TX,7,DEM,2018,0.564583701,49,REP,0.438083741,0,0.35245,0,0.51,FALSE,4,73130,12,29.3,79.7,4587680.58,2998449.32,0.50145,0.49855,7.3,0
2005,12845,12846,"BRADY, KEVIN",TX,8,REP,2018,0.507946007,29.1,REP,1,1,0.17331,1,0.51,TRUE,0,70846,13,100,78.7,4855437.81,5027635.37,0,12847,12850,"DAVID, STEVEN",TX,8,DEM,2018,0.507946007,29.1,REP,0,0,0.17331,1,0.51,FALSE,0,70846,19,100,78.7,31664.32,26520.45,1,0,7.3,0
2006,12850,12851,"GREEN, ALEXANDER",TX,9,DEM,2018,0.55955257,25.1,REP,0.806443734,1,0.611,1,0.51,FALSE,0,48743,106,100,78.7,503181.96,386561.71,0,12852,12853,"HERNANDEZ, CHRISTIAN",TX,9,DEM,2018,0.55955257,25.1,REP,0.806443734,0,0.611,1,0.51,FALSE,0,48743,108,,78.7,503181.96,386561.71,0.806443734,0.806443734,7.3,0
2007,12861,12861,"MCCAUL, MICHAEL",TX,10,REP,2018,0.584938579,37.6,REP,0.573797093,1,0.2946,1,0.51,TRUE,0,75517,1,80.1,79.5,1541662.55,1368669.82,0,12864,12864,"SIEGEL, MICHAEL",TX,10,DEM,2018,0.584938579,37.6,REP,0.383955257,0,0.2946,1,0.51,FALSE,0,75517,1,40,79.5,351573.32,269313.79,0.515,0.485,7.3,0
2008,12870,12870,"CONAWAY, MICHAEL HONORABLE",TX,11,REP,2018,0.195790025,20.3,REP,0.895094829,1,0.1572,1,0.51,TRUE,0,55237,1,82.9,79.19333,2070139.74,1846015.52,0,12872,12871,"LEEDER, VIRGINIA LOUISE",TX,11,DEM,2018,0.195790025,20.3,REP,0,0,0.1572,0,0.51,FALSE,0,55237,159,82.7,79.19333,72382.51,67523.12,0.895094829,0,7.3,0
2009,12876,12877,"ADIA, VANESSA MICHELLE",TX,12,DEM,2018,0.420839806,30.3,REP,0.268469711,0,0.21771,0,0.51,FALSE,0,67703,113,100,81.2,178895.16,104351.08,0,12877,12878,"GRANGER, KAY",TX,12,REP,2018,0.420839806,30.3,REP,0.694104753,1,0.21771,0,0.51,TRUE,0,67703,500,100,81.2,1868931.13,1575587.31,0.34,0.66,7.3,0
2010,12881,12881,"SAGAN, GREGORY T. MR.",TX,13,DEM,2018,0.174128879,19.9,REP,0,0,0.15685,1,0.51,FALSE,4,50557,29,,80.3,31811.5,32195.42,0,12882,12882,"THORNBERRY, MAC",TX,13,REP,2018,0.174128879,19.9,REP,0.899825224,1,0.15685,1,0.51,TRUE,4,50557,500,,80.3,1288420.05,1243873.17,0,0.899825224,7.3,0
2011,12884,12885,"BELL, ADRIENNE",TX,14,DEM,2018,0.394775491,22.9,REP,0.381296907,0,0.29341,0,0.51,FALSE,0,61516,200,79.8,79.90526,159681.58,145742.41,0,12889,12884,"WEBER, RANDY",TX,14,REP,2018,0.394775491,22.9,REP,0.618703093,1,0.29341,1,0.51,TRUE,0,61516,77,75.2,79.90526,648402.45,527855.02,0.381296907,0.618703093,7.3,0
2012,12892,12892,"GONZALEZ, VICENTE",TX,15,DEM,2018,0.581636288,19,REP,0.573324755,0,0.16652,1,0.51,FALSE,0,42474,500,100,79.24762,1176478.9,314016.88,0,12894,12895,"WESTLEY, TIMMY LEE",TX,15,REP,2018,0.581636288,19,REP,0.376595673,0,0.16652,1,0.51,TRUE,0,42474,500,100,79.24762,9727,9117,0.573324755,0.376595673,7.3,0
2013,12897,12902,"ESCOBAR, VERONICA",TX,16,DEM,2018,0.727019252,23.5,REP,0.857709869,0,0.23036,0,0.51,FALSE,0,45563,83,61.4,78.7,1297468.92,1040757.95,0,12903,12898,"SEEBERGER, RICK",TX,16,REC,2018,0.727019252,23.5,REP,0,0,0.23036,1,0.51,FALSE,0,45563,16,69.3,78.7,,,0.857709869,0,7.3,0
2014,12908,12912,"FLORES, BILL",TX,17,REP,2018,0.582716121,29.6,REP,0.60832239,1,0.24772,1,0.51,TRUE,0,51036,9,100,78.7,1174480.31,726446.19,0,12909,12908,"KENNEDY, RICHARD",TX,17,DEM,2018,0.582716121,29.6,REP,0.352178275,0,0.24772,1,0.51,FALSE,0,51036,16,63.3,78.7,74487.62,56123.4,0.58,0.42,7.3,0
2015,12915,12915,"LEE, SHEILA JACKSON",TX,18,DEM,2018,0.564583701,21,REP,0.734890743,1,0.499,1,0.51,FALSE,0,45584,119,86,78.8,685520.23,538559.3,0,12916,12914,"PATE, AVA",TX,18,REP,2018,0.564583701,21,REP,0.236493574,0,0.499,0,0.51,TRUE,0,45584,500,100,78.8,10068.41,6631.29,0.734890743,0.236493574,7.3,0
2016,12919,12921,"ARRINGTON, JODEY COOK",TX,19,REP,2018,0.243029629,21.5,REP,0.866555052,1,0.16528,1,0.51,TRUE,0,48590,500,100,78.6,1185308.67,795174.94,0,12921,12922,"LEVARIO, MIGUEL ANTONIO MR. PHD",TX,19,DEM,2018,0.243029629,21.5,REP,0,0,0.16528,1,0.51,FALSE,0,48590,163,100,78.6,81135.17,74057.08,0.866555052,0,7.3,0
2017,12922,12923,"BLUNT, JEFFREY C.",TX,20,LIB,2018,0.570744245,23.6,REP,0.154777777,0,0.15832,1,0.51,FALSE,4,51086,15,,79,,,0,12923,12925,"CASTRO, JOAQUIN",TX,20,DEM,2018,0.570744245,23.6,REP,0.797391128,1,0.15832,1,0.51,FALSE,4,51086,500,100,79,883410.2,774444.09,0.154777777,0.797391128,7.3,0
2018,12934,12931,"KOPSER, JOSEPH",TX,21,DEM,2018,0.577511837,44.8,REP,0.364099112,0,0.1449,1,0.51,FALSE,0,71486,11,29,78.5,2468511.12,2103770.95,0,12945,12940,"ROY, CHIP",TX,21,REP,2018,0.577511837,44.8,REP,0.570496966,0,0.1449,1,0.51,TRUE,0,71486,500,27.1,78.5,1576366.63,879102.12,0.45475,0.54525,7.3,0
2019,12960,12963,"KULKARNI, SRI PRESTON",TX,22,DEM,2018,0.546170793,43.9,REP,0.404627612,0,0.38755,1,0.51,FALSE,0,94048,500,31.8,78.66667,993621.1,541765,0,12963,12959,"OLSON, PETER G.",TX,22,REP,2018,0.546170793,43.9,REP,0.595372388,1,0.38755,1,0.51,TRUE,0,94048,55,78.4,78.66667,1377734.78,1522752.13,0.404627612,0.595372388,7.3,0
2020,12973,12977,"HURD, WILLIAM",TX,23,REP,2018,0.597692808,21.4,REP,0.484663389,1,0.17949,1,0.51,TRUE,0,50338,9,80.3,82.3,4504455.37,3510400.07,0,12974,12969,"JONES, GINA ORTIZ",TX,23,DEM,2018,0.597692808,21.4,REP,0.468038061,0,0.17949,0,0.51,FALSE,0,50338,84,41.5,82.3,4729762.01,3488595.01,0.5734,0.4266,7.3,0
2021,12983,12982,"MARCHANT, KENNY E MR.",TX,24,REP,2018,0.524665042,44.2,REP,0.562294873,1,0.36013,1,0.51,TRUE,4,74127,500,74.4,81.2,1140310.41,582876.91,0,12984,12986,"MCDOWELL, JAN",TX,24,DEM,2018,0.524665042,44.2,REP,0.392842182,0,0.36013,0,0.51,FALSE,4,74127,500,52.5,81.2,95515.98,63573.41,0.562294873,0.392842182,7.3,0
2022,12990,12992,"OLIVER, JULIE LYNN",TX,25,DEM,2018,0.509337324,35.8,REP,0.376918923,0,0.16624,0,0.51,FALSE,0,72046,18,26.5,81.03158,530629.31,308419.36,0,12994,12987,"WILLIAMS, ROGER",TX,25,REP,2018,0.509337324,35.8,REP,0.583976612,1,0.16624,1,0.51,TRUE,0,72046,92,100,81.03158,1464035.75,978801.78,0.376918923,0.583976612,7.3,0
2023,12998,13002,"BURGESS, MICHAEL C. DR.",TX,26,REP,2018,0.524665042,41.4,REP,0.663445857,1,0.22327,1,0.51,TRUE,0,91650,1,76.9,80.58095,1500965.25,1502352.66,0,12999,12997,"FAGAN, LINSEY",TX,26,DEM,2018,0.524665042,41.4,REP,0.296383923,0,0.22327,0,0.51,FALSE,0,91650,500,52.7,80.58095,155893.9,81922.84,0.663445857,0.296383923,7.3,0
2024,13005,13005,"CLOUD, MICHAEL",TX,27,REP,2018,0.385015197,18.7,REP,0.617113645,1,0.14104,1,0.51,TRUE,0,52790,1,33.9,80.3,597066.92,465365.59,0,13011,13006,"HOLGUIN, ERIC",TX,27,DEM,2018,0.385015197,18.7,REP,0.382886355,0,0.14104,1,0.51,FALSE,0,52790,14,23.3,80.3,164678.64,156994.8,0.617113645,0.382886355,7.3,0
2025,13019,13021,"CUELLAR, HENRY R.",TX,28,DEM,2018,0.604306133,17.7,REP,0.661963423,1,0.12801,1,0.51,FALSE,0,46777,120,100,80,1499317.45,966150.48,0,13020,13020,"THOMAS, ARTHUR M., IV",TX,28,LIB,2018,0.604306133,17.7,REP,0,0,0.12801,1,0.51,FALSE,0,46777,127,,80,,,0.661963423,0,7.3,0
2026,13022,13026,"BURNS, CULLEN",TX,29,LIB,2018,0.564583701,9.3,REP,0.024497568,0,0.21665,1,0.51,FALSE,0,42792,500,,79.6,,,0,13025,13029,"GARCIA, SYLVIA R",TX,29,DEM,2018,0.564583701,9.3,REP,0.72459392,0,0.21665,0,0.51,FALSE,0,42792,500,63.2,79.6,1022662.14,724112.65,0.024497568,0.72459392,7.3,0
2027,13037,13037,"JOHNSON, EDDIE BERNICE",TX,30,DEM,2018,0.636828839,19.8,REP,0.779162711,1,0.52803,0,0.51,FALSE,0,49972,165,63.6,81.2,430730.77,224999.72,0,13038,13038,"JONES, SHAWN",TX,30,LIB,2018,0.636828839,19.8,REP,0.021737037,0,0.52803,1,0.51,FALSE,0,49972,34,,81.2,,,0.779162711,0.021737037,7.3,0
2028,13040,13045,"CARTER, JOHN R. REP.",TX,31,REP,2018,0.43911838,33.7,REP,0.583663016,1,0.25132,1,0.51,TRUE,0,70346,6,65.5,80.8,1576141.12,1128936.17,0,13042,13042,"HEGAR, MARY JENNINGS MJ",TX,31,DEM,2018,0.43911838,33.7,REP,0.364769128,0,0.25132,1,0.51,FALSE,0,70346,15,44.9,80.8,3496505.8,2753169.18,0.585833333,0.414166667,7.3,0
2029,13047,13049,"ALLRED, COLIN",TX,32,DEM,2018,0.56462878,43,REP,0,0,0.31868,1,0.51,FALSE,0,70640,500,38.5,81.5,4212741.21,2312163.88,0,13060,13061,"SESSIONS, PETE MR.",TX,32,REP,2018,0.56462878,43,REP,0.710829488,1,0.31868,1,0.51,TRUE,0,70640,55,79.3,81.5,4047011.49,1927699.6,0.52075,0.47925,7.3,0
2030,13064,13065,"REEVES, JASON",TX,33,LIB,2018,0.551756632,9.4,REP,0,0,0.35524,1,0.51,FALSE,4,42229,3,,82.06667,,,0,13066,13066,"VEASEY, MARC ALLISON MR.",TX,33,DEM,2018,0.551756632,9.4,REP,0.737003252,1,0.35524,0,0.51,FALSE,4,42229,89,70.6,82.06667,1255921.92,1228794.83,0,0.737003252,7.3,0
2031,13067,13069,"GONZALEZ, REY DR.",TX,34,REP,2018,0.634263366,15.1,REP,0.373246658,0,0.08218,1,0.51,TRUE,0,37977,500,100,82.06667,65200.75,62940.85,0,13068,13068,"VELA, FILEMON",TX,34,DEM,2018,0.634263366,15.1,REP,0.626753342,1,0.08218,1,0.51,FALSE,0,37977,500,100,82.06667,984575.61,614826.51,0.373246658,0.626753342,7.3,0
2032,13070,13073,"DOGGETT, LLOYD",TX,35,DEM,2018,0.5877866,19,REP,0.630511728,1,0.30619,1,0.51,FALSE,0,48284,500,100,82.06667,846744.73,373718.32,0,13073,13072,"SMALLING, DAVID",TX,35,REP,2018,0.5877866,19,REP,0.315923645,0,0.30619,1,0.51,TRUE,0,48284,4,53.3,82.06667,45928,36427.43,0.630511728,0.315923645,7.3,0
2033,13075,13075,"BABIN, BRIAN",TX,36,REP,2018,0.526353864,18.8,REP,0.887191432,1,0.16898,1,0.51,TRUE,,57908,8,100,82.06667,1061565.12,614003.72,0,13077,13077,"STEELE, DAYNA MS.",TX,36,DEM,2018,0.526353864,18.8,REP,0,0,0.16898,0,0.51,FALSE,,57908,500,72,82.06667,796066.71,615581.74,0.887191432,0,7.3,0
2034,13078,13085,"BISHOP, ROBERT",UT,1,REP,2018,0.318125497,28.5,REP,0.653761168,1,0.10176,1,0.45,TRUE,0,67968,7,100,79.9,1088611.45,747385.18,0,13079,13084,"CASTILLO, LEE MR",UT,1,DEM,2018,0.318125497,28.5,REP,0.272159826,0,0.10176,1,0.45,FALSE,0,67968,131,56.6,79.9,20457.19,15132.45,0.673666667,0.326333333,7.3,0
2035,13088,13095,"GHORBANI, SHIREEN SARAH",UT,2,DEM,2018,0.4352334,31.4,REP,0.341130028,0,0.17675,0,0.45,FALSE,0,61561,500,100,79.6,248402.11,117365.7,0,13092,13089,"STEWART, CHRIS",UT,2,REP,2018,0.4352334,31.4,REP,0.614863784,1,0.17675,1,0.45,TRUE,0,61561,109,100,79.6,833301.59,719910.73,0.406333333,0.593666667,7.3,0
2036,13104,13130,"CURTIS, JOHN",UT,3,REP,2018,0.451296856,39.3,REP,0.732765149,1,0.08926,1,0.45,TRUE,4,71367,6,73.5,78.91579,1501598.97,1314218.23,0,13128,13096,"SINGER, JAMES COURAGE",UT,3,DEM,2018,0.451296856,39.3,REP,0.267234851,0,0.08926,1,0.45,FALSE,4,71367,5,100,78.91579,16908.36,14936.35,0.719666667,0.280333333,7.3,0
2037,13133,13132,"LOVE, MIA",UT,4,REP,2018,0.451892286,28.2,REP,0.535144906,1,0.20275,0,0.45,TRUE,,72937,500,100,81.14667,4372710.77,4018656.85,0,13135,13133,"MCADAMS, BEN",UT,4,DEM,2018,0.451892286,28.2,REP,0.417352255,0,0.20275,1,0.45,FALSE,,72937,44,100,81.14667,2543647.17,1818734.14,0.48905,0.51095,7.3,0
2038,13219,13218,"TYNIO, NATASHA ANYA",VT,0,REP,2018,,36.2,DEM,0,0,0.05835,0,0.33,TRUE,4,57513,151,,77.3,7315,1808.07,0,13220,13217,"WELCH, PETER",VT,0,DEM,2018,,36.2,DEM,0,1,0.05835,1,0.33,FALSE,4,57513,55,84.1,77.3,755584.47,568834.3,0.3125,0.6875,7.3,0
2039,13144,13143,"WILLIAMS, VANGIE",VA,1,DEM,2018,0.472315447,35.2,DEM,0.357731076,0,0.278,0,0.45,FALSE,4,88049,500,39.8,78,353757.97,264499.02,0,13145,13142,"WITTMAN, ROBERT J MR.",VA,1,REP,2018,0.472315447,35.2,DEM,0.608916925,1,0.278,1,0.45,TRUE,4,88049,7,100,78,1370910.04,1302877.47,0.357731076,0.608916925,7.3,0
2040,13150,13147,"LURIA, ELAINE",VA,2,DEM,2018,0.548535844,33.2,DEM,0.38266235,0,0.33078,0,0.45,FALSE,0,70500,500,62.3,78.1,3176278.1,1861613.4,0,13154,13152,"TAYLOR, SCOTT W. MR.",VA,2,REP,2018,0.548535844,33.2,DEM,0.61733765,1,0.33078,1,0.45,TRUE,0,70500,17,75.9,78.1,3393078.65,2966376.36,0.4929,0.5071,7.3,0
2041,13157,13158,"MCADAMS, RYAN A. MR.",VA,4,REP,2018,0.581099884,27.6,DEM,0.427389618,0,0.48056,1,0.45,TRUE,0,57684,25,72.5,77.1,138322.88,116554.8,0,13158,13157,"MCEACHIN, ASTON DONALD",VA,4,DEM,2018,0.581099884,27.6,DEM,0.572610382,1,0.48056,1,0.45,FALSE,0,57684,500,100,77.1,781169.04,662144.72,0.427389618,0.572610382,7.3,0
2042,13160,13164,"COCKBURN, LESLIE",VA,5,DEM,2018,0.424804319,26.5,DEM,0.416832988,0,0.23918,0,0.45,FALSE,0,54726,70,,77.42667,2418273.78,1388629.41,0,13164,13162,"RIGGLEMAN, DENVER LEE MR. III",VA,5,REP,2018,0.424804319,26.5,DEM,0.583167012,0,0.23918,1,0.45,TRUE,0,54726,500,,77.42667,903015.1,397925.99,0.496083333,0.503916667,7.3,0
2043,13167,13169,"CLINE, BENJAMIN LEE",VA,6,REP,2018,0.359917555,26.6,DEM,0.667180153,0,0.17719,1,0.45,TRUE,0,54525,44,,79.9,725346.14,489640.75,0,13173,13170,"LEWIS, JENNIFER LYNN",VA,6,DEM,2018,0.359917555,26.6,DEM,0.332819847,0,0.17719,0,0.45,FALSE,0,54525,1,47.6,79.9,331351.46,236310.06,0.667180153,0.332819847,7.3,0
2044,13182,13183,"BRAT, DAVID ALAN MR.",VA,7,REP,2018,0.489948745,37.3,DEM,0.578686348,1,0.30153,1,0.45,TRUE,0,77533,4,,79.6,2323725.18,1152949.42,0,13186,13182,"SPANBERGER, ABIGAIL",VA,7,DEM,2018,0.489948745,37.3,DEM,0.421313652,0,0.30153,0,0.45,FALSE,0,77533,500,72.7,79.6,4918206.8,3314495.97,0.49815,0.50185,7.3,0
2045,13189,13190,"BEYER, DONALD STERNOFF HONORABLE JR.",VA,8,DEM,2018,0.726055371,61.1,DEM,0.68553617,1,0.37284,1,0.45,FALSE,0,104149,42,100,78.91579,1859623.2,1593436.52,0,13190,13191,"OH, THOMAS",VA,8,REP,2018,0.726055371,61.1,DEM,0.273692872,0,0.37284,1,0.45,TRUE,0,104149,20,,78.91579,45788.5,37520.26,0.68553617,0.273692872,7.3,0
2046,13193,13193,"FLACCAVENTO, ANTHONY JUDE MR",VA,9,DEM,2018,0.295001858,19.7,DEM,0.283675618,0,0.09224,1,0.45,FALSE,0,43987,22,78.6,78.20476,817405.12,656241.84,0,13194,13196,"GRIFFITH, H MORGAN",VA,9,REP,2018,0.295001858,19.7,DEM,0.686936748,1,0.09224,0,0.45,TRUE,0,43987,500,100,78.20476,1013237.6,623473.03,0.465,0.535,7.3,0
2047,13199,13208,"COMSTOCK, BARBARA",VA,10,REP,2018,0.636863159,54.4,DEM,0.528552109,1,0.31555,0,0.45,TRUE,0,122092,76,60.7,77.3,5070943.06,4087964.17,0,13208,13201,"WEXTON, JENNIFER",VA,10,DEM,2018,0.636863159,54.4,DEM,0.471447891,0,0.31555,0,0.45,FALSE,0,122092,1,41.8,77.3,4542463.82,2950507.92,0.46,0.54,7.3,0
2048,13210,13212,"CONNOLLY, GERALD EDWARD",VA,11,DEM,2018,0.671077081,54.4,DEM,1,1,0.42266,1,0.45,FALSE,,106527,104,100,77.9,1832804.72,971810.05,0,13211,13213,"DOVE, JEFFERY ANTHONY MR. JR.",VA,11,REP,2018,0.671077081,54.4,DEM,0,0,0.42266,1,0.45,TRUE,,106527,67,100,77.9,497329.95,448900.71,1,0,7.3,0
2049,13221,13222,"BEELER, JEFFREY ALLEN SR",WA,1,REP,2018,0.707353295,41.6,DEM,0.445465862,0,0.22749,1,0.35,TRUE,4,94638,15,25.7,78.1,15000,11607.58,0,13222,13223,"DELBENE, SUZAN K",WA,1,DEM,2018,0.707353295,41.6,DEM,0.554534138,1,0.22749,0,0.35,FALSE,4,94638,500,59.3,78.1,1931300.87,1193209.42,0.445465862,0.554534138,7.3,0
2050,13229,13228,"LARSEN, RICK",WA,2,DEM,2018,0.583129748,30,DEM,0.640463635,1,0.23495,1,0.35,FALSE,4,69599,16,65.6,77.6,1014449.16,896923.78,0,13230,13231,"LUKE, BRIAN",WA,2,LIB,2018,0.583129748,30,DEM,0,0,0.23495,1,0.35,FALSE,4,69599,8,,77.6,,,0.640463635,0,7.3,0
2051,13232,13240,"BEUTLER, JAIME HERRERA",WA,3,REP,2018,0.498210636,23.8,DEM,0.614008947,1,0.13283,1,0.35,TRUE,0,66030,133,42.1,77.1,2007723.86,1597999,0,13239,13235,"LONG, CAROLYN N.",WA,3,DEM,2018,0.498210636,23.8,DEM,0.385991053,0,0.13283,0,0.35,FALSE,0,66030,115,35.3,77.1,2349128.88,1274261.27,0.528566667,0.471433333,7.3,0
2052,13241,13243,"BROWN, CHRISTINE CAROL",WA,4,DEM,2018,0.381611607,19.6,DEM,0,0,0.25064,0,0.35,FALSE,0,54262,22,100,77.42667,410623.92,321063.77,0,13242,13242,"NEWHOUSE, DAN",WA,4,REP,2018,0.381611607,19.6,DEM,1,1,0.25064,1,0.35,TRUE,0,54262,12,100,77.42667,1005120.74,694974.98,0,1,7.3,0
